filename|barcode|iiif|lang_year|label_filled
Z180648307_00149_page149_01.jpg|Z180648307|https://iiif.onb.ac.at/images/ABO/Z180648307/00000149/672,1893,572,352/full/0/native.jpg|D17|
Z180648502_00002_page2_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000002/637,898,542,298/full/0/native.jpg|D17|
Z180648502_00007_page7_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000007/140,791,246,262/full/0/native.jpg|D17|
Z180648502_00090_page90_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000090/236,668,1410,1053/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z180648502_00107_page107_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000107/47,838,1476,1099/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*"
Z180648502_00111_page111_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000111/97,192,1443,1036/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z180648502_00119_page119_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000119/59,594,1451,1031/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|cattle, 47I21|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z180648502_00129_page129_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000129/21,894,1411,1133/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z180648502_00135_page135_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000135/69,784,1437,1041/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z180648502_00153_page153_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000153/96,863,1466,1104/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|fabulous animals, 25FF*"
Z180648502_00177_page177_01.jpg|Z180648502|https://iiif.onb.ac.at/images/ABO/Z180648502/00000177/101,538,1435,1127/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z180663709_00002_page2_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000002/830,1529,979,539/full/0/native.jpg|D17|
Z180663709_00002_page2_02.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000002/167,36,664,455/full/0/native.jpg|D17|
Z180663709_00005_page5_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000005/57,0,2193,3654/full/0/native.jpg|D17|
Z180663709_00010_page10_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000010/327,439,1587,1760/full/0/native.jpg|D17|
Z180663709_00011_page11_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000011/845,2888,509,392/full/0/native.jpg|D17|
Z180663709_00015_page15_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000015/69,743,346,336/full/0/native.jpg|D17|
Z180663709_00020_page20_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000020/409,483,1594,1796/full/0/native.jpg|D17|
Z180663709_00026_page26_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000026/333,762,1589,2236/full/0/native.jpg|D17|"animals, 25F*|fabulous animals, 25FF*|fishes, 25F6*|group of animals, 25F1|elephant, 25F25*"
Z180663709_00027_page27_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000027/200,722,2037,2055/full/0/native.jpg|D17|
Z180663709_00070_page70_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000070/780,1661,1240,880/full/0/native.jpg|D17|
Z180663709_00472_page472_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000472/1728,2549,438,294/full/0/native.jpg|D17|
Z180663709_00484_page484_01.jpg|Z180663709|https://iiif.onb.ac.at/images/ABO/Z180663709/00000484/1256,2148,552,382/full/0/native.jpg|D17|
Z181207700_00002_page2_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000002/571,942,536,299/full/0/native.jpg|D17|
Z181207700_00002_page2_02.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000002/10,3,634,388/full/0/native.jpg|D17|
Z181207700_00011_page11_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000011/151,1301,428,425/full/0/native.jpg|D17|
Z181207700_00057_page57_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000057/326,1309,599,576/full/0/native.jpg|D17|
Z181207700_00058_page58_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000058/361,1060,422,443/full/0/native.jpg|D17|
Z181207700_00085_page85_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000085/353,1295,578,574/full/0/native.jpg|D17|
Z181207700_00086_page86_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000086/346,1074,389,416/full/0/native.jpg|D17|
Z181207700_00173_page173_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000173/96,857,398,418/full/0/native.jpg|D17|
Z181207700_00207_page207_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000207/124,1016,381,412/full/0/native.jpg|D17|
Z181207700_00235_page235_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000235/301,1289,811,416/full/0/native.jpg|D17|
Z181207700_00243_page243_01.jpg|Z181207700|https://iiif.onb.ac.at/images/ABO/Z181207700/00000243/632,1797,602,392/full/0/native.jpg|D17|
Z183205603_00002_page2_01.jpg|Z183205603|https://iiif.onb.ac.at/images/ABO/Z183205603/00000002/514,1762,519,303/full/0/native.jpg|D17|
Z183205603_00005_page5_01.jpg|Z183205603|https://iiif.onb.ac.at/images/ABO/Z183205603/00000005/0,16,1621,1974/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z183205603_00009_page9_01.jpg|Z183205603|https://iiif.onb.ac.at/images/ABO/Z183205603/00000009/121,775,399,370/full/0/native.jpg|D17|
Z183205603_00042_page42_01.jpg|Z183205603|https://iiif.onb.ac.at/images/ABO/Z183205603/00000042/722,1708,270,156/full/0/native.jpg|D17|
Z183205603_00047_page47_01.jpg|Z183205603|https://iiif.onb.ac.at/images/ABO/Z183205603/00000047/610,1730,726,333/full/0/native.jpg|D17|
Z185143807_00007_page7_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000007/96,991,2016,1846/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|birds, 25F3|fishes, 25F6|group of animals, 25F1|swimming mammal, 25F27"
Z185143807_00010_page10_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000010/93,374,2092,1626/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z185143807_00026_page26_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000026/39,476,2139,1507/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185143807_00030_page30_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000030/122,1523,2043,1502/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z185143807_00033_page33_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000033/106,1478,2155,1660/full/0/native.jpg|D17|
Z185143807_00038_page38_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000038/200,401,2100,1672/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F*|birds, 25F3*"
Z185143807_00039_page39_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000039/68,1116,2167,1826/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*"
Z185143807_00043_page43_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000043/66,430,2093,1645/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z185143807_00046_page46_01.jpg|Z185143807|https://iiif.onb.ac.at/images/ABO/Z185143807/00000046/80,1486,2032,1600/full/0/native.jpg|D17|"maps; atlases, 25A|plants; vegetation, 25G*"
Z185144502_00001_page1_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000001/82,129,2388,3443/full/0/native.jpg|D17|
Z185144502_00005_page5_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000005/337,2503,1703,856/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|elephant, 25F25"
Z185144502_00006_page6_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000006/964,1701,362,358/full/0/native.jpg|D17|
Z185144502_00007_page7_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000007/239,644,1685,1799/full/0/native.jpg|D17|"plants; vegetation, 25G*|animals, 25F*|fabulous animals, 25FF*"
Z185144502_00011_page11_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000011/449,1612,1303,890/full/0/native.jpg|D17|
Z185144502_00013_page13_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000013/133,1225,506,486/full/0/native.jpg|D17|
Z185144502_00064_page64_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000064/685,1397,1281,882/full/0/native.jpg|D17|
Z185144502_00069_page69_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000069/177,1175,457,440/full/0/native.jpg|D17|
Z185144502_00130_page130_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000130/557,1904,342,361/full/0/native.jpg|D17|
Z185144502_00154_page154_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000154/679,2715,346,379/full/0/native.jpg|D17|
Z185144502_00156_page156_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000156/663,718,344,339/full/0/native.jpg|D17|
Z185144502_00202_page202_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000202/828,1547,1268,886/full/0/native.jpg|D17|
Z185144502_00205_page205_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000205/575,1931,807,634/full/0/native.jpg|D17|
Z185144502_00207_page207_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000207/46,732,2018,1590/full/0/native.jpg|D17|landscapes, 25H
Z185144502_00209_page209_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000209/51,601,2028,1671/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|fishes, 25F6*|pig, 25F24*"
Z185144502_00211_page211_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000211/46,590,2001,1682/full/0/native.jpg|D17|"maps; atlases, 25A|plants; vegetation, 25G*|animals, 25F*|hoofed animals (DEER), 25F24*|fishes, 25F6*"
Z185144502_00213_page213_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000213/28,649,2167,1630/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|other mammals, 25F26*"
Z185144502_00217_page217_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000217/39,582,2197,1666/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|elephant, 25F25*"
Z185144502_00217_page217_02.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000217/103,2362,374,376/full/0/native.jpg|D17|
Z185144502_00219_page219_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000219/48,667,1965,1665/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185144502_00221_page221_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000221/84,805,479,463/full/0/native.jpg|D17|
Z185144502_00222_page222_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000222/622,2114,333,468/full/0/native.jpg|D17|
Z185144502_00222_page222_02.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000222/1105,746,282,313/full/0/native.jpg|D17|
Z185144502_00223_page223_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000223/0,126,2093,3284/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|hoofed animals (DEER), 25F24*|elephant, 25F25*|beasts of prey, predatory animals, 25F23(BOAR)*|beasts of prey, predatory animals, 25F23(BEAR)*"
Z185144502_00225_page225_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000225/778,2443,444,460/full/0/native.jpg|D17|
Z185144502_00225_page225_02.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000225/110,855,613,648/full/0/native.jpg|D17|
Z185144502_00226_page226_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000226/702,498,1623,2373/full/0/native.jpg|D17|"maps; atlases, 25A|plants; vegetation, 25G*|animals, 25F*|hoofed animals (DEER), 25F24*|fishes, 25F6*|elephant, 25F25*|beasts of prey, predatory animals, 25F23(BOAR)*"
Z185144502_00227_page227_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000227/10,516,1561,2343/full/0/native.jpg|D17|"animals, 25F|maps; atlases, 25A|horses and kindred animals, 46C1314|fabulous animals, 25FF|birds, 25F3*|fishes, 25F6*|elephant, 25F25*"
Z185144502_00229_page229_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000229/28,517,2093,1733/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|other mammals (RABBIT), 25F26*"
Z185144502_00231_page231_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000231/1073,856,983,1064/full/0/native.jpg|D17|plants; vegetation, 25G
Z185144502_00231_page231_02.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000231/22,702,1049,1391/full/0/native.jpg|D17|"animals, 25F|fabulous animals, 25FF|elephant, 25F25"
Z185144502_00233_page233_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000233/49,647,2002,1621/full/0/native.jpg|D17|
Z185144502_00235_page235_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000235/64,809,1953,1558/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|cattle, 47I21|birds, 25F3"
Z185144502_00237_page237_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000237/923,667,1067,1606/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185144502_00237_page237_02.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000237/13,709,960,1522/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|fabulous animals, 25FF*"
Z185144502_00239_page239_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000239/24,682,1915,1587/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|elephant, 25F25"
Z185144502_00241_page241_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000241/46,611,1980,1622/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|elephant, 25F25"
Z185144502_00243_page243_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000243/40,679,1961,1544/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185144502_00245_page245_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000245/68,631,2009,1573/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|elephant, 25F25"
Z185144502_00247_page247_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000247/27,667,1959,1545/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|elephant, 25F25"
Z185144502_00249_page249_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000249/38,659,2022,1430/full/0/native.jpg|D17|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|elephant, 25F25|horses and kindred animals, 46C1314*"
Z185144502_00251_page251_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000251/42,765,1950,1416/full/0/native.jpg|D17|
Z185144502_00253_page253_01.jpg|Z185144502|https://iiif.onb.ac.at/images/ABO/Z185144502/00000253/36,743,1967,1472/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185145002_00001_page1_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000001/506,2725,1228,517/full/0/native.jpg|D17|landscapes, 25H
Z185145002_00006_page6_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000006/154,60,2077,3526/full/0/native.jpg|D17|maps; atlases, 25A
Z185145002_00007_page7_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000007/0,241,1987,3296/full/0/native.jpg|D17|maps; atlases, 25A
Z185145002_00010_page10_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000010/570,306,1962,3082/full/0/native.jpg|D17|"plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|horses and kindred animals, 46C1314*"
Z185145002_00011_page11_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000011/0,296,1928,3037/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|fowl (cock, hen, chicken, etc.), 34B232*"
Z185145002_00018_page18_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000018/393,307,2149,3300/full/0/native.jpg|D17|maps; atlases, 25A
Z185145002_00019_page19_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000019/1132,521,958,986/full/0/native.jpg|D17|
Z185145002_00019_page19_02.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000019/0,332,2175,3274/full/0/native.jpg|D17|"maps; atlases, 25A|animals, 25F*|beasts of prey, predatory animals, 25F23(LION)*"
Z185145002_00021_page21_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000021/116,129,1681,483/full/0/native.jpg|D17|
Z185145002_00023_page23_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000023/237,1206,1344,1035/full/0/native.jpg|D17|
Z185145002_00029_page29_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000029/160,674,384,406/full/0/native.jpg|D17|
Z185145002_00031_page31_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000031/46,1239,2044,1661/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*|camel, 25F24*"
Z185145002_00037_page37_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000037/51,1724,1711,1701/full/0/native.jpg|D17|plants; vegetation, 25G*
Z185145002_00047_page47_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000047/18,233,2125,1611/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z185145002_00070_page70_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000070/263,1250,2036,1572/full/0/native.jpg|D17|landscapes, 25H
Z185145002_00092_page92_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000092/103,1652,2028,1730/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G*"
Z185145002_00106_page106_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000106/135,469,2022,1541/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|fabulous animals, 25FF*"
Z185145002_00122_page122_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000122/206,490,1974,1682/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|hoofed animals (DEER), 25F24*"
Z185145002_00127_page127_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000127/13,784,2089,1058/full/0/native.jpg|D17|"animals, 25F|plants; vegetation, 25G|birds, 25F3"
Z185145002_00168_page168_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000168/59,971,2111,1179/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|horses and kindred animals, 46C1314|fabulous animals, 25FF|fishes, 25F6|fabulous animals, unicorn, 25FF241"
Z185145002_00177_page177_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000177/43,841,1959,1669/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|beasts of prey, predatory animals, 25F23(BEAR)"
Z185145002_00204_page204_01.jpg|Z185145002|https://iiif.onb.ac.at/images/ABO/Z185145002/00000204/536,1876,1390,1057/full/0/native.jpg|D17|
Z19753230X_00001_page1_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000001/742,824,553,763/full/0/native.jpg|D17|
Z19753230X_00002_page2_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000002/97,28,608,456/full/0/native.jpg|D17|
Z19753230X_00002_page2_02.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000002/604,919,545,305/full/0/native.jpg|D17|
Z19753230X_00007_page7_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000007/84,12,1645,2214/full/0/native.jpg|D17|"plants; vegetation, 25G|animals, 25F*|birds, 25F3*"
Z19753230X_00011_page11_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000011/105,746,390,371/full/0/native.jpg|D17|
Z19753230X_00022_page22_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000022/428,856,875,552/full/0/native.jpg|D17|
Z19753230X_00023_page23_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000023/229,880,261,270/full/0/native.jpg|D17|
Z19753230X_00096_page96_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000096/335,322,227,234/full/0/native.jpg|D17|
Z19753230X_00176_page176_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000176/305,985,231,246/full/0/native.jpg|D17|
Z19753230X_00246_page246_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000246/548,923,845,521/full/0/native.jpg|D17|
Z19753230X_00248_page248_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000248/304,989,229,237/full/0/native.jpg|D17|
Z19753230X_00344_page344_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000344/555,1201,864,532/full/0/native.jpg|D17|
Z19753230X_00347_page347_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000347/153,323,223,222/full/0/native.jpg|D17|
Z19753230X_00427_page427_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000427/346,1070,865,551/full/0/native.jpg|D17|
Z19753230X_00429_page429_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000429/143,597,239,237/full/0/native.jpg|D17|
Z19753230X_00502_page502_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000502/507,1096,865,546/full/0/native.jpg|D17|
Z19753230X_00508_page508_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000508/306,839,236,236/full/0/native.jpg|D17|
Z19753230X_00598_page598_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000598/754,1487,382,284/full/0/native.jpg|D17|
Z19753230X_00605_page605_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000605/89,599,253,255/full/0/native.jpg|D17|
Z19753230X_00750_page750_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000750/549,856,871,528/full/0/native.jpg|D17|
Z19753230X_00780_page780_01.jpg|Z19753230X|https://iiif.onb.ac.at/images/ABO/Z19753230X/00000780/708,907,555,708/full/0/native.jpg|D17|
Z201274103_00002_page2_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000002/346,1442,483,228/full/0/native.jpg|D17|
Z201274103_00006_page6_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000006/91,48,959,1454/full/0/native.jpg|D17|"plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|fabulous animals, 25FF*|group of animals, 25F1"
Z201274103_00014_page14_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000014/185,373,656,363/full/0/native.jpg|D17|"animals, 25F*|dog, 34B11*"
Z201274103_00015_page15_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000015/213,1105,661,375/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*"
Z201274103_00017_page17_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000017/203,166,672,379/full/0/native.jpg|D17|plants; vegetation, 25G*
Z201274103_00019_page19_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000019/194,211,655,351/full/0/native.jpg|D17|"plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|group of animals, 25F1|sheep,25F24*"
Z201274103_00020_page20_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000020/206,1162,666,360/full/0/native.jpg|D17|"landscapes, 25H|plants; vegetation, 25G"
Z201274103_00022_page22_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000022/248,1026,657,360/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|group of animals, 25F1|fowl (cock, hen, chicken, etc.), 34B232*"
Z201274103_00024_page24_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000024/239,209,664,360/full/0/native.jpg|D17|"landscapes, 25H*|plants; vegetation, 25G*"
Z201274103_00026_page26_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000026/217,139,671,393/full/0/native.jpg|D17|plants; vegetation, 25G*
Z201274103_00027_page27_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000027/179,1052,683,389/full/0/native.jpg|D17|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|cattle, 47I21|group of animals, 25F1"
Z201274103_00029_page29_01.jpg|Z201274103|https://iiif.onb.ac.at/images/ABO/Z201274103/00000029/182,678,664,367/full/0/native.jpg|D17|
