filename|corpus|label
Z12493010X_00291_page291_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
Z12493010X_00292_page292_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G*"
Z124935200_00025_page25_01.jpg|F19|plants; vegetation, 25G*
Z124935200_00031_page31_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z124935200_00055_page55_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136435103_00031_page31_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00035_page35_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|group of animals, 25F1|hoofed animals (GOAT), 25F24*|sheep,25F24*"
Z136435103_00040_page40_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136435103_00043_page43_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00053_page53_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|group of animals, 25F1"
Z136435103_00057_page57_01.jpg|F19|maps; atlases, 25A
Z136435103_00061_page61_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435103_00071_page71_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|group of animals, 25F1|hoofed animals (GOAT), 25F24*"
Z136435103_00079_page79_01.jpg|F19|maps; atlases, 25A
Z136435103_00085_page85_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|dog, 34B11*|group of animals, 25F1"
Z136435103_00104_page104_01.jpg|F19|"plants; vegetation, 25G|landscapes, 25H*"
Z136435103_00125_page125_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00131_page131_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00175_page175_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00188_page188_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136435103_00203_page203_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z136435103_00240_page240_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136435103_00243_page243_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z136435103_00253_page253_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|group of animals, 25F1|hoofed animals (GOAT), 25F24*"
Z136435103_00267_page267_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435103_00271_page271_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|dog, 34B11*|group of animals, 25F1"
Z136435103_00307_page307_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136435103_00315_page315_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435206_00069_page69_01.jpg|F19|plants; vegetation, 25G*
Z136435206_00077_page77_01.jpg|F19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|birds, 25F3*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136435206_00079_page79_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435206_00113_page113_01.jpg|F19|"plants; vegetation, 25G|landscapes, 25H*"
Z136435206_00119_page119_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314"
Z136435206_00122_page122_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|birds, 25F3*|group of animals, 25F1"
Z136435206_00127_page127_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435206_00135_page135_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435206_00157_page157_01.jpg|F19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|birds, 25F3*|group of animals, 25F1"
Z136435206_00164_page164_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136435206_00210_page210_01.jpg|F19|maps; atlases, 25A
Z136435206_00216_page216_01.jpg|F19|"plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|group of animals, 25F1"
Z136435206_00254_page254_01.jpg|F19|"animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|dog, 34B11|group of animals, 25F1"
Z136435206_00358_page358_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z136435206_00383_page383_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136435206_00411_page411_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z136435206_00416_page416_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z136457706_00158_page158_01.jpg|D19|maps; atlases, 25A
Z136457706_00259_page259_01.jpg|D19|maps; atlases, 25A
Z136981808_00039_page39_01.jpg|E19|landscapes, 25H
Z136981808_00052_page52_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z136981808_00056_page56_01.jpg|E19|landscapes, 25H
Z136981808_00060_page60_01.jpg|E19|landscapes, 25H
Z136981808_00081_page81_01.jpg|E19|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|birds, 25F3*|fabulous animals, 25FF*|group of animals, 25F1|fabulous animals, angels 11G*"
Z136981808_00081_page81_02.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1|fabulous animals, angels 11G"
Z136981808_00094_page94_01.jpg|E19|landscapes, 25H
Z136981808_00096_page96_01.jpg|E19|"landscapes, 25H|animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136981808_00104_page104_01.jpg|E19|"landscapes, 25H|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136981808_00107_page107_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136981808_00112_page112_01.jpg|E19|landscapes, 25H*
Z136981808_00114_page114_01.jpg|E19|landscapes, 25H*
Z136981808_00119_page119_01.jpg|E19|landscapes, 25H
Z136981808_00129_page129_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z136981808_00150_page150_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136981808_00155_page155_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|hoofed animals (GOAT), 25F24*"
Z136981808_00179_page179_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z136981808_00180_page180_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|birds, 25F3|group of animals, 25F1|hoofed animals (GOAT), 25F24*"
Z136981808_00210_page210_01.jpg|E19|"landscapes, 25H|animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136981808_00224_page224_01.jpg|E19|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314"
Z136981808_00232_page232_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314"
Z136981808_00268_page268_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z136981808_00269_page269_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z136981808_00276_page276_01.jpg|E19|landscapes, 25H
Z136981808_00278_page278_01.jpg|E19|plants; vegetation, 25G
Z136981808_00280_page280_01.jpg|E19|maps; atlases, 25A
Z136981808_00281_page281_01.jpg|E19|maps; atlases, 25A
Z136981808_00298_page298_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z136981808_00301_page301_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z136981808_00302_page302_01.jpg|E19|landscapes, 25H
Z136981808_00304_page304_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z136981808_00342_page342_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136981808_00345_page345_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z136981808_00359_page359_01.jpg|E19|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|horses and kindred animals, 46C1314"
Z136981808_00392_page392_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|camel, 25F24*|group of animals, 25F1"
Z136981808_00395_page395_01.jpg|E19|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|camel, 25F24"
Z136981808_00396_page396_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z136981808_00403_page403_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314"
Z136981808_00405_page405_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z136981808_00412_page412_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136981808_00419_page419_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z136981808_00425_page425_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136981808_00444_page444_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z136981808_00458_page458_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|cattle, 47I21|group of animals, 25F1"
Z136981808_00459_page459_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136981808_00468_page468_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z136983404_00007_page7_01.jpg|F19|plants; vegetation, 25G*
Z136983404_00036_page36_01.jpg|F19|"animals, 25F|plants; vegetation, 25G*|insects, 25F711"
Z136983404_00038_page38_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136983404_00072_page72_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|beasts of prey, predatory animals, 25F23(LION)"
Z136983404_00075_page75_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|beasts of prey, predatory animals, 25F23(LION)"
Z136983404_00083_page83_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136983404_00102_page102_01.jpg|F19|"animals, 25F|plants; vegetation, 25G*|hoofed animals (GOAT), 25F24"
Z136983404_00133_page133_01.jpg|F19|plants; vegetation, 25G*
Z136983404_00186_page186_01.jpg|F19|maps; atlases, 25A
Z136983404_00189_page189_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z136983404_00189_page189_02.jpg|F19|maps; atlases, 25A
Z136983507_00033_page33_01.jpg|F19|"animals, 25F*|hoofed animals (GOAT), 25F24*"
Z136983507_00059_page59_01.jpg|F19|"animals, 25F|fabulous animals, 25FF|birds, 25F3*|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*"
Z136983507_00109_page109_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_02.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_03.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_04.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_05.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_06.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_07.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00109_page109_08.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00118_page118_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00118_page118_02.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00118_page118_04.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00118_page118_06.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00118_page118_08.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z136983507_00146_page146_04.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00146_page146_08.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00157_page157_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|birds, 25F3*|group of animals, 25F1"
Z136983507_00197_page197_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_02.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_03.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_04.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_05.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_06.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_07.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00197_page197_08.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00205_page205_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00205_page205_02.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|fabulous animals, centaurs 92L7"
Z136983507_00205_page205_03.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|group of animals, 25F1|fabulous animals, centaurs 92L7"
Z136983507_00206_page206_01.jpg|F19|"plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|fabulous animals, 25FF*|fabulous animals, angels 11G*"
Z136983507_00230_page230_01.jpg|F19|"animals, 25F|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1|fabulous animals, angels 11G"
Z136983507_00230_page230_02.jpg|F19|"animals, 25F|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1|fabulous animals, angels 11G"
Z136983507_00253_page253_01.jpg|F19|"animals, 25F|plants; vegetation, 25G*|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1|snakes, 25F42*|fabulous animals, angels 11G"
Z137224409_00055_page55_01.jpg|E19|"animals, 25F|beasts of prey, predatory animals, 25F23(BEAR)|group of animals, 25F1"
Z137224409_00073_page73_01.jpg|E19|landscapes, 25H*
Z137224409_00083_page83_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224409_00085_page85_01.jpg|E19|plants; vegetation, 25G*
Z137224409_00093_page93_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00098_page98_01.jpg|E19|plants; vegetation, 25G
Z137224409_00109_page109_01.jpg|E19|plants; vegetation, 25G*
Z137224409_00123_page123_01.jpg|E19|maps; atlases, 25A
Z137224409_00141_page141_01.jpg|E19|"animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1"
Z137224409_00169_page169_01.jpg|E19|"plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*"
Z137224409_00202_page202_01.jpg|E19|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z137224409_00231_page231_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00239_page239_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|horses and kindred animals, 46C1314*"
Z137224409_00253_page253_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224409_00259_page259_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224409_00277_page277_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00289_page289_01.jpg|E19|landscapes, 25H*
Z137224409_00299_page299_01.jpg|E19|landscapes, 25H*
Z137224409_00309_page309_01.jpg|E19|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z137224409_00327_page327_04.jpg|E19|"animals, 25F|snakes, 25F42|fabulous animals, 25FF|group of animals, 25F1"
Z137224409_00347_page347_01.jpg|E19|landscapes, 25H
Z137224409_00363_page363_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00365_page365_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00367_page367_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00369_page369_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00393_page393_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00400_page400_01.jpg|E19|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|cattle, 47I21|group of animals, 25F1"
Z137224409_00415_page415_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00427_page427_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z137224409_00444_page444_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224409_00467_page467_01.jpg|E19|plants; vegetation, 25G*
Z137224409_00467_page467_02.jpg|E19|plants; vegetation, 25G*
Z137224409_00483_page483_01.jpg|E19|plants; vegetation, 25G
Z137224409_00493_page493_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224409_00503_page503_01.jpg|E19|landscapes, 25H*
Z137224409_00503_page503_02.jpg|E19|"animals, 25F|snakes, 25F42|fabulous animals, 25FF"
Z137224409_00503_page503_03.jpg|E19|landscapes, 25H*
Z137224409_00523_page523_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224409_00539_page539_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00545_page545_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00610_page610_01.jpg|E19|"animals, 25F|group of animals, 25F1|insects, 25F711|spiders, 25F713|scorpion, 25F715|centipedes, millipedes,  25F712"
Z137224409_00627_page627_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00631_page631_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00661_page661_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*"
Z137224409_00675_page675_01.jpg|E19|maps; atlases, 25A
Z137224409_00681_page681_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00691_page691_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00693_page693_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00699_page699_01.jpg|E19|plants; vegetation, 25G
Z137224409_00705_page705_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224409_00713_page713_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224409_00721_page721_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224409_00783_page783_01.jpg|E19|landscapes, 25H
Z137224409_00799_page799_01.jpg|E19|plants; vegetation, 25G
Z137224409_00806_page806_01.jpg|E19|maps; atlases, 25A
Z137224409_00823_page823_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224409_00841_page841_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z137224409_00843_page843_01.jpg|E19|maps; atlases, 25A
Z137224501_00008_page8_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224501_00073_page73_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224501_00109_page109_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z137224501_00123_page123_01.jpg|E19|maps; atlases, 25A
Z137224501_00163_page163_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224501_00187_page187_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224501_00211_page211_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z137224501_00231_page231_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224501_00257_page257_01.jpg|E19|"landscapes, 25H|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z137224501_00279_page279_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224501_00283_page283_01.jpg|E19|maps; atlases, 25A
Z137224501_00292_page292_01.jpg|E19|maps; atlases, 25A
Z137224501_00307_page307_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224501_00311_page311_01.jpg|E19|plants; vegetation, 25G
Z137224501_00315_page315_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224501_00323_page323_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224501_00353_page353_01.jpg|E19|maps; atlases, 25A
Z137224501_00377_page377_01.jpg|E19|maps; atlases, 25A
Z137224501_00414_page414_02.jpg|E19|"animals, 25F|birds, 25F3"
Z137224501_00416_page416_01.jpg|E19|"animals, 25F|hoofed animals (GOAT), 25F24"
Z137224501_00483_page483_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224501_00525_page525_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|camel, 25F24*|group of animals, 25F1"
Z137224501_00545_page545_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|group of animals, 25F1|molluscs, 25F72"
Z137224501_00563_page563_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|camel, 25F24*|group of animals, 25F1"
Z137224501_00586_page586_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224501_00715_page715_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|hoofed animals (GOAT), 25F24"
Z137224501_00721_page721_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*"
Z137224501_00827_page827_01.jpg|E19|maps; atlases, 25A
Z137224604_00059_page59_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224604_00086_page86_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224604_00161_page161_01.jpg|E19|"landscapes, 25H|animals, 25F|camel, 25F24|horses and kindred animals, 46C1314|birds, 25F3*|group of animals, 25F1|snakes, 25F42*"
Z137224604_00213_page213_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224604_00221_page221_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224604_00264_page264_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224604_00306_page306_01.jpg|E19|"landscapes, 25H|animals, 25F*|camel, 25F24*|group of animals, 25F1"
Z137224604_00397_page397_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224604_00412_page412_01.jpg|E19|maps; atlases, 25A
Z137224604_00445_page445_01.jpg|E19|landscapes, 25H
Z137224604_00457_page457_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z137224604_00479_page479_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224604_00504_page504_01.jpg|E19|landscapes, 25H
Z137224604_00567_page567_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224604_00579_page579_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z137224604_00589_page589_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|dog, 34B11*|group of animals, 25F1|hoofed animals (GOAT), 25F24*"
Z137224604_00641_page641_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|birds, 25F3*|group of animals, 25F1"
Z137224604_00645_page645_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|group of animals, 25F1"
Z137224604_00658_page658_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|group of animals, 25F1"
Z137224604_00689_page689_01.jpg|E19|plants; vegetation, 25G
Z137224604_00749_page749_01.jpg|E19|"animals, 25F|beasts of prey, predatory animals, 25F23(LION)|group of animals, 25F1"
Z137224604_00813_page813_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224604_00835_page835_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z137224604_00841_page841_01.jpg|E19|maps; atlases, 25A
Z137224604_00863_page863_01.jpg|E19|plants; vegetation, 25G*
Z137224604_00883_page883_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224902_00047_page47_01.jpg|E19|"animals, 25F|plants; vegetation, 25G|birds, 25F3"
Z137224902_00065_page65_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z137224902_00069_page69_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z137224902_00086_page86_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z137224902_00119_page119_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z137224902_00165_page165_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z137224902_00185_page185_01.jpg|E19|plants; vegetation, 25G*
Z137224902_00197_page197_01.jpg|E19|plants; vegetation, 25G*
Z137224902_00207_page207_01.jpg|E19|"animals, 25F|dog, 34B11"
